filename,label,singer_name
m9_scales_straight_a.wav,19,male9
m9_scales_straight_o.wav,19,male9
m9_scales_f_slow_piano_a.wav,19,male9
m9_scales_f_slow_piano_u.wav,19,male9
m9_scales_c_slow_piano_a.wav,19,male9
m9_scales_f_slow_piano_i.wav,19,male9
m9_scales_c_slow_piano_e.wav,19,male9
m9_scales_c_slow_piano_u.wav,19,male9
m9_scales_f_slow_piano_e.wav,19,male9
m9_scales_c_slow_piano_i.wav,19,male9
m9_scales_f_slow_piano_o.wav,19,male9
m9_scales_c_slow_piano_o.wav,19,male9
m9_scales_f_slow_forte_u.wav,19,male9
m9_scales_f_slow_forte_e.wav,19,male9
m9_scales_c_slow_forte_u.wav,19,male9
m9_scales_f_slow_forte_o.wav,19,male9
m9_scales_c_slow_forte_e.wav,19,male9
m9_scales_c_slow_forte_i.wav,19,male9
m9_scales_f_slow_forte_a.wav,19,male9
m9_scales_f_slow_forte_i.wav,19,male9
m9_scales_c_slow_forte_o.wav,19,male9
m9_scales_c_slow_forte_a.wav,19,male9
m9_scales_breathy_i.wav,19,male9
m9_scales_breathy_e.wav,19,male9
m9_scales_breathy_a.wav,19,male9
m9_scales_breathy_u.wav,19,male9
m9_scales_breathy_o.wav,19,male9
m9_scales_vibrato_a.wav,19,male9
m9_scales_vibrato_e.wav,19,male9
m9_scales_vibrato_i.wav,19,male9
m9_scales_vibrato_o.wav,19,male9
m9_scales_vibrato_u.wav,19,male9
m9_scales_belt_e.wav,19,male9
m9_scales_belt_a.wav,19,male9
m9_scales_belt_u.wav,19,male9
m9_scales_belt_o.wav,19,male9
m9_scales_belt_i.wav,19,male9
m9_scales_f_fast_forte_a.wav,19,male9
m9_scales_f_fast_forte_o.wav,19,male9
m9_scales_f_fast_forte_i.wav,19,male9
m9_scales_f_fast_forte_e.wav,19,male9
m9_scales_c_fast_forte_e.wav,19,male9
m9_scales_c_fast_forte_u.wav,19,male9
m9_scales_c_fast_forte_a.wav,19,male9
m9_scales_c_fast_forte_o.wav,19,male9
m9_scales_f_fast_forte_u.wav,19,male9
m9_scales_c_fast_forte_i.wav,19,male9
m9_long_messa_a.wav,19,male9
m9_long_messa_u.wav,19,male9
m9_long_messa_e.wav,19,male9
m9_long_messa_o.wav,19,male9
m9_long_messa_i.wav,19,male9
m9_long_pp_o.wav,19,male9
m9_long_pp_a.wav,19,male9
m9_long_pp_i.wav,19,male9
m9_long_pp_e.wav,19,male9
m9_long_pp_u.wav,19,male9
m9_long_forte_i.wav,19,male9
m9_long_forte_e.wav,19,male9
m9_long_forte_u.wav,19,male9
m9_long_forte_o.wav,19,male9
m9_long_forte_a.wav,19,male9
m9_long_trillo_o.wav,19,male9
m9_long_trillo_e.wav,19,male9
m9_long_trillo_u.wav,19,male9
m9_long_trillo_i.wav,19,male9
m9_long_trillo_a.wav,19,male9
m9_long_trill_o.wav,19,male9
m9_long_trill_i.wav,19,male9
m9_long_trill_e.wav,19,male9
m9_long_trill_a.wav,19,male9
m9_long_trill_u.wav,19,male9
m9_long_straight_i.wav,19,male9
m9_long_straight_o.wav,19,male9
m9_long_straight_e.wav,19,male9
m9_long_straight_a.wav,19,male9
m9_long_straight_u.wav,19,male9
m9_long_inhaled_a.wav,19,male9
m9_long_inhaled_u.wav,19,male9
m9_long_inhaled_e.wav,19,male9
m9_long_inhaled_o.wav,19,male9
m9_long_inhaled_i.wav,19,male9
m2_arpeggios_lip_trill_o.wav,12,male2
m2_arpeggios_lip_trill_e.wav,12,male2
m2_arpeggios_lip_trill_a.wav,12,male2
m2_arpeggios_lip_trill_i.wav,12,male2
m2_arpeggios_lip_trill_u.wav,12,male2
m2_arpeggios_vocal_fry_a.wav,12,male2
m2_arpeggios_vocal_fry_e.wav,12,male2
m2_arpeggios_vocal_fry_u.wav,12,male2
m2_arpeggios_vocal_fry_i.wav,12,male2
m2_arpeggios_vocal_fry_o.wav,12,male2
m2_arpeggios_c_fast_piano_e.wav,12,male2
m2_arpeggios_f_fast_piano_i.wav,12,male2
m2_arpeggios_c_fast_piano_o.wav,12,male2
m2_arpeggios_f_fast_piano_o.wav,12,male2
m2_arpeggios_c_fast_piano_u.wav,12,male2
m2_arpeggios_c_fast_piano_i.wav,12,male2
m2_arpeggios_c_fast_piano_a.wav,12,male2
m2_arpeggios_f_fast_piano_u.wav,12,male2
m2_arpeggios_f_fast_piano_e.wav,12,male2
m2_arpeggios_f_fast_piano_a.wav,12,male2
m2_arpeggios_straight_o.wav,12,male2
m2_arpeggios_straight_a.wav,12,male2
m2_arpeggios_straight_u.wav,12,male2
m2_arpeggios_straight_e.wav,12,male2
m2_arpeggios_straight_i.wav,12,male2
m2_arpeggios_f_slow_piano_a.wav,12,male2
m2_arpeggios_f_slow_piano_u.wav,12,male2
m2_arpeggios_c_slow_piano_a.wav,12,male2
m2_arpeggios_f_slow_piano_o.wav,12,male2
m2_arpeggios_f_slow_piano_e.wav,12,male2
m2_arpeggios_c_slow_piano_i.wav,12,male2
m2_arpeggios_c_slow_piano_o.wav,12,male2
m2_arpeggios_c_slow_piano_u.wav,12,male2
m2_arpeggios_c_slow_piano_e.wav,12,male2
m2_arpeggios_f_slow_piano_i.wav,12,male2
m2_arpeggios_f_slow_forte_o.wav,12,male2
m2_arpeggios_f_slow_forte_e.wav,12,male2
m2_arpeggios_c_slow_forte_u.wav,12,male2
m2_arpeggios_f_slow_forte_u.wav,12,male2
m2_arpeggios_c_slow_forte_a.wav,12,male2
m2_arpeggios_f_slow_forte_a.wav,12,male2
m2_arpeggios_c_slow_forte_o.wav,12,male2
m2_arpeggios_c_slow_forte_e.wav,12,male2
m2_arpeggios_c_slow_forte_i.wav,12,male2
m2_arpeggios_f_slow_forte_i.wav,12,male2
m2_arpeggios_breathy_u.wav,12,male2
m2_arpeggios_breathy_e.wav,12,male2
m2_arpeggios_breathy_a.wav,12,male2
m2_arpeggios_breathy_o.wav,12,male2
m2_arpeggios_breathy_i.wav,12,male2
m2_arpeggios_vibrato_u.wav,12,male2
m2_arpeggios_vibrato_o.wav,12,male2
m2_arpeggios_vibrato_i.wav,12,male2
m2_arpeggios_vibrato_a.wav,12,male2
m2_arpeggios_vibrato_e.wav,12,male2
m2_arpeggios_belt_e.wav,12,male2
m2_arpeggios_belt_o.wav,12,male2
m2_arpeggios_belt_i.wav,12,male2
m2_arpeggios_belt_u.wav,12,male2
m2_arpeggios_belt_a.wav,12,male2
m2_arpeggios_c_fast_forte_i.wav,12,male2
m2_arpeggios_f_fast_forte_o.wav,12,male2
m2_arpeggios_f_fast_forte_u.wav,12,male2
m2_arpeggios_f_fast_forte_a.wav,12,male2
m2_arpeggios_c_fast_forte_e.wav,12,male2
m2_arpeggios_f_fast_forte_i.wav,12,male2
m2_arpeggios_f_fast_forte_e.wav,12,male2
m2_arpeggios_c_fast_forte_o.wav,12,male2
m2_arpeggios_c_fast_forte_a.wav,12,male2
m2_arpeggios_c_fast_forte_u.wav,12,male2
m2_row_spoken.wav,12,male2
m2_caro_straight.wav,12,male2
m2_row_straight.wav,12,male2
m2_dona_straight.wav,12,male2
m2_row_vibrato.wav,12,male2
m2_caro_vibrato.wav,12,male2
m2_scales_lip_trill_o.wav,12,male2
m2_scales_lip_trill_i.wav,12,male2
m2_scales_lip_trill_a.wav,12,male2
m2_scales_lip_trill_u.wav,12,male2
m2_scales_lip_trill_e.wav,12,male2
m2_scales_vocal_fry_i.wav,12,male2
m2_scales_vocal_fry_e.wav,12,male2
m2_scales_vocal_fry_u.wav,12,male2
m2_scales_vocal_fry_o.wav,12,male2
m2_scales_vocal_fry_a.wav,12,male2
m2_scales_f_fast_piano_a.wav,12,male2
m2_scales_f_fast_piano_o.wav,12,male2
m2_scales_c_fast_piano_a.wav,12,male2
m2_scales_c_fast_piano_i.wav,12,male2
m2_scales_c_fast_piano_u.wav,12,male2
m2_scales_c_fast_piano_e.wav,12,male2
m2_scales_c_fast_piano_o.wav,12,male2
m2_scales_f_fast_piano_e.wav,12,male2
m2_scales_f_fast_piano_i.wav,12,male2
m2_scales_f_fast_piano_u.wav,12,male2
m2_scales_straight_u.wav,12,male2
m2_scales_straight_a.wav,12,male2
m2_scales_straight_e.wav,12,male2
m2_scales_straight_i.wav,12,male2
m2_scales_straight_o.wav,12,male2
m2_scales_c_slow_piano_u.wav,12,male2
m2_scales_c_slow_piano_a.wav,12,male2
m2_scales_f_slow_piano_u.wav,12,male2
m2_scales_c_slow_piano_i.wav,12,male2
m2_scales_f_slow_piano_o.wav,12,male2
m2_scales_f_slow_piano_i.wav,12,male2
m2_scales_f_slow_piano_e.wav,12,male2
m2_scales_c_slow_piano_e.wav,12,male2
m2_scales_f_slow_piano_a.wav,12,male2
m2_scales_c_slow_piano_o.wav,12,male2
m2_scales_f_slow_forte_a.wav,12,male2
m2_scales_c_slow_forte_e.wav,12,male2
m2_scales_f_slow_forte_u.wav,12,male2
m2_scales_c_slow_forte_i.wav,12,male2
m2_scales_c_slow_forte_a.wav,12,male2
m2_scales_f_slow_forte_o.wav,12,male2
m2_scales_f_slow_forte_i.wav,12,male2
m2_scales_f_slow_forte_e.wav,12,male2
m2_scales_c_slow_forte_u.wav,12,male2
m2_scales_c_slow_forte_o.wav,12,male2
m2_scales_breathy_o.wav,12,male2
m2_scales_breathy_e.wav,12,male2
m2_scales_breathy_u.wav,12,male2
m2_scales_breathy_i.wav,12,male2
m2_scales_breathy_a.wav,12,male2
m2_scales_vibrato_e.wav,12,male2
m2_scales_vibrato_o.wav,12,male2
m2_scales_vibrato_u.wav,12,male2
m2_scales_vibrato_i.wav,12,male2
m2_scales_vibrato_a.wav,12,male2
m2_scales_belt_u.wav,12,male2
m2_scales_belt_o.wav,12,male2
m2_scales_belt_e.wav,12,male2
m2_scales_belt_a.wav,12,male2
m2_scales_belt_i.wav,12,male2
m2_scales_f_fast_forte_e.wav,12,male2
m2_scales_c_fast_forte_a.wav,12,male2
m2_scales_c_fast_forte_i.wav,12,male2
m2_scales_f_fast_forte_o.wav,12,male2
m2_scales_f_fast_forte_u.wav,12,male2
m2_scales_c_fast_forte_e.wav,12,male2
m2_scales_f_fast_forte_a.wav,12,male2
m2_scales_c_fast_forte_u.wav,12,male2
m2_scales_f_fast_forte_i.wav,12,male2
m2_scales_c_fast_forte_o.wav,12,male2
m2_long_messa_a.wav,12,male2
m2_long_messa_o.wav,12,male2
m2_long_messa_e.wav,12,male2
m2_long_messa_u.wav,12,male2
m2_long_messa_i.wav,12,male2
m2_long_pp_u.wav,12,male2
m2_long_pp_e.wav,12,male2
m2_long_pp_o.wav,12,male2
m2_long_pp_i.wav,12,male2
m2_long_pp_a.wav,12,male2
m2_long_forte_a.wav,12,male2
m2_long_forte_e.wav,12,male2
m2_long_forte_o.wav,12,male2
m2_long_forte_u.wav,12,male2
m2_long_forte_i.wav,12,male2
m2_long_trillo_a.wav,12,male2
m2_long_trillo_u.wav,12,male2
m2_long_trillo_o.wav,12,male2
m2_long_trillo_i.wav,12,male2
m2_long_trillo_e.wav,12,male2
m2_long_trill_a.wav,12,male2
m2_long_trill_e.wav,12,male2
m2_long_trill_i.wav,12,male2
m2_long_trill_o.wav,12,male2
m2_long_trill_u.wav,12,male2
m2_long_straight_e.wav,12,male2
m2_long_straight_u.wav,12,male2
m2_long_straight_i.wav,12,male2
m2_long_straight_o.wav,12,male2
m2_long_straight_a.wav,12,male2
m2_long_inhaled_e.wav,12,male2
m2_long_inhaled_u.wav,12,male2
m2_long_inhaled_i.wav,12,male2
m2_long_inhaled_o.wav,12,male2
m2_long_inhaled_a.wav,12,male2
f3_arpeggios_lip_trill_i.wav,2,female3
f3_arpeggios_lip_trill_e.wav,2,female3
f3_arpeggios_lip_trill_u.wav,2,female3
f3_arpeggios_lip_trill_o.wav,2,female3
f3_arpeggios_lip_trill_a.wav,2,female3
f3_arpeggios_vocal_fry_o.wav,2,female3
f3_arpeggios_vocal_fry_i.wav,2,female3
f3_arpeggios_vocal_fry_u.wav,2,female3
f3_arpeggios_vocal_fry_e.wav,2,female3
f3_arpeggios_vocal_fry_a.wav,2,female3
f3_arpeggios_c_fast_piano_o.wav,2,female3
f3_arpeggios_c_fast_piano_u.wav,2,female3
f3_arpeggios_f_fast_piano_i.wav,2,female3
f3_arpeggios_c_fast_piano_a.wav,2,female3
f3_arpeggios_f_fast_piano_o.wav,2,female3
f3_arpeggios_c_fast_piano_i.wav,2,female3
f3_arpeggios_f_fast_piano_a.wav,2,female3
f3_arpeggios_f_fast_piano_e.wav,2,female3
f3_arpeggios_c_fast_piano_e.wav,2,female3
f3_arpeggios_f_fast_piano_u.wav,2,female3
f3_arpeggios_straight_a.wav,2,female3
f3_arpeggios_straight_i.wav,2,female3
f3_arpeggios_straight_o.wav,2,female3
f3_arpeggios_straight_u.wav,2,female3
f3_arpeggios_straight_e.wav,2,female3
f3_arpeggios_f_slow_piano_u.wav,2,female3
f3_arpeggios_c_slow_piano_e.wav,2,female3
f3_arpeggios_f_slow_piano_a.wav,2,female3
f3_arpeggios_f_slow_piano_o.wav,2,female3
f3_arpeggios_f_slow_piano_e.wav,2,female3
f3_arpeggios_f_slow_piano_i.wav,2,female3
f3_arpeggios_c_slow_piano_o.wav,2,female3
f3_arpeggios_c_slow_piano_a.wav,2,female3
f3_arpeggios_c_slow_piano_u.wav,2,female3
f3_arpeggios_c_slow_piano_i.wav,2,female3
f3_arpeggios_f_slow_forte_i.wav,2,female3
f3_arpeggios_f_slow_forte_u.wav,2,female3
f3_arpeggios_f_slow_forte_e.wav,2,female3
f3_arpeggios_f_slow_forte_o.wav,2,female3
f3_arpeggios_f_slow_forte_a.wav,2,female3
f3_arpeggios_c_slow_forte_e.wav,2,female3
f3_arpeggios_c_slow_forte_u.wav,2,female3
f3_arpeggios_c_slow_forte_o.wav,2,female3
f3_arpeggios_c_slow_forte_i.wav,2,female3
f3_arpeggios_c_slow_forte_a.wav,2,female3
f3_arpeggios_breathy_o.wav,2,female3
f3_arpeggios_breathy_a.wav,2,female3
f3_arpeggios_breathy_i.wav,2,female3
f3_arpeggios_breathy_e.wav,2,female3
f3_arpeggios_breathy_u.wav,2,female3
f3_arpeggios_vibrato_u.wav,2,female3
f3_arpeggios_vibrato_i.wav,2,female3
f3_arpeggios_vibrato_a.wav,2,female3
f3_arpeggios_vibrato_o.wav,2,female3
f3_arpeggios_vibrato_e.wav,2,female3
f3_arpeggios_belt_u.wav,2,female3
f3_arpeggios_belt_o.wav,2,female3
f3_arpeggios_belt_a.wav,2,female3
f3_arpeggios_belt_i.wav,2,female3
f3_arpeggios_belt_e.wav,2,female3
f3_arpeggios_f_fast_forte_e.wav,2,female3
f3_arpeggios_c_fast_forte_u.wav,2,female3
f3_arpeggios_f_fast_forte_u.wav,2,female3
f3_arpeggios_c_fast_forte_i.wav,2,female3
f3_arpeggios_f_fast_forte_o.wav,2,female3
f3_arpeggios_f_fast_forte_a.wav,2,female3
f3_arpeggios_c_fast_forte_o.wav,2,female3
f3_arpeggios_c_fast_forte_a.wav,2,female3
f3_arpeggios_f_fast_forte_i.wav,2,female3
f3_arpeggios_c_fast_forte_e.wav,2,female3
f3_row_spoken.wav,2,female3
f3_caro_straight.wav,2,female3
f3_row_straight.wav,2,female3
f3_dona_straight.wav,2,female3
f3_caro_vibrato.wav,2,female3
f3_row_vibrato.wav,2,female3
f3_dona_vibrato.wav,2,female3
f3_scales_lip_trill_o.wav,2,female3
f3_scales_lip_trill_e.wav,2,female3
f3_scales_lip_trill_u.wav,2,female3
f3_scales_lip_trill_i.wav,2,female3
f3_scales_lip_trill_a.wav,2,female3
f3_scales_vocal_fry_u.wav,2,female3
f3_scales_vocal_fry_i.wav,2,female3
f3_scales_vocal_fry_o.wav,2,female3
f3_scales_vocal_fry_e.wav,2,female3
f3_scales_vocal_fry_a.wav,2,female3
f3_scales_f_fast_piano_a.wav,2,female3
f3_scales_c_fast_piano_e.wav,2,female3
f3_scales_f_fast_piano_i.wav,2,female3
f3_scales_c_fast_piano_o.wav,2,female3
f3_scales_f_fast_piano_o.wav,2,female3
f3_scales_c_fast_piano_u.wav,2,female3
f3_scales_f_fast_piano_u.wav,2,female3
f3_scales_f_fast_piano_e.wav,2,female3
f3_scales_c_fast_piano_a.wav,2,female3
scales_fast_piano_f.wav,2,female3
f3_scales_c_fast_piano_i.wav,2,female3
f3_scales_straight_e.wav,2,female3
f3_scales_straight_o.wav,2,female3
f3_scales_straight_u.wav,2,female3
f3_scales_straight_i.wav,2,female3
f3_scales_straight_a.wav,2,female3
f3_scales_c_slow_piano_e.wav,2,female3
f3_scales_c_slow_piano_o.wav,2,female3
f3_scales_f_slow_piano_a.wav,2,female3
f3_scales_f_slow_piano_i.wav,2,female3
f3_scales_c_slow_piano_a.wav,2,female3
f3_scales_f_slow_piano_e.wav,2,female3
f3_scales_f_slow_piano_u.wav,2,female3
f3_scales_f_slow_piano_o.wav,2,female3
f3_scales_c_slow_piano_i.wav,2,female3
f3_scales_c_slow_piano_u.wav,2,female3
f3_scales_f_slow_forte_u.wav,2,female3
f3_scales_c_slow_forte_o.wav,2,female3
f3_scales_c_slow_forte_a.wav,2,female3
f3_scales_f_slow_forte_a.wav,2,female3
f3_scales_c_slow_forte_u.wav,2,female3
f3_scales_c_slow_forte_i.wav,2,female3
f3_scales_f_slow_forte_i.wav,2,female3
f3_scales_f_slow_forte_o.wav,2,female3
f3_scales_f_slow_forte_e.wav,2,female3
f3_scales_c_slow_forte_e.wav,2,female3
f3_scales_breathy_e.wav,2,female3
f3_scales_breathy_u.wav,2,female3
f3_scales_breathy_i.wav,2,female3
f3_scales_breathy_o.wav,2,female3
f3_scales_breathy_a.wav,2,female3
f3_scales_vibrato_a.wav,2,female3
f3_scales_vibrato_o.wav,2,female3
f3_scales_vibrato_u.wav,2,female3
f3_scales_vibrato_i.wav,2,female3
f3_scales_vibrato_e.wav,2,female3
f3_scales_belt_i.wav,2,female3
f3_scales_belt_u.wav,2,female3
f3_scales_belt_e.wav,2,female3
f3_scales_belt_o.wav,2,female3
f3_scales_belt_a.wav,2,female3
f3_scales_c_fast_forte_a.wav,2,female3
f3_scales_f_fast_forte_i.wav,2,female3
f3_scales_f_fast_forte_e.wav,2,female3
f3_scales_c_fast_forte_i.wav,2,female3
f3_scales_f_fast_forte_u.wav,2,female3
f3_scales_c_fast_forte_u.wav,2,female3
f3_scales_c_fast_forte_e.wav,2,female3
f3_scales_f_fast_forte_a.wav,2,female3
f3_scales_f_fast_forte_o.wav,2,female3
f3_scales_c_fast_forte_o.wav,2,female3
f3_long_messa_u.wav,2,female3
f3_long_messa_o.wav,2,female3
f3_long_messa_e.wav,2,female3
f3_long_messa_a.wav,2,female3
f3_long_messa_i.wav,2,female3
f3_long_pp_i.wav,2,female3
f3_long_pp_e.wav,2,female3
f3_long_pp_a.wav,2,female3
f3_long_pp_u.wav,2,female3
f3_long_pp_o.wav,2,female3
f3_long_forte_a.wav,2,female3
f3_long_forte_e.wav,2,female3
f3_long_forte_i.wav,2,female3
f3_long_forte_o.wav,2,female3
f3_long_forte_u.wav,2,female3
f3_long_trillo_i.wav,2,female3
f3_long_trillo_a.wav,2,female3
f3_long_trillo_u.wav,2,female3
f3_long_trillo_e.wav,2,female3
f3_long_trillo_o.wav,2,female3
f3_long_trill_u.wav,2,female3
f3_long_trill_i.wav,2,female3
f3_long_trill_e.wav,2,female3
f3_long_trill_a.wav,2,female3
f3_long_trill_o.wav,2,female3
f3_long_straight_a.wav,2,female3
f3_long_straight_u.wav,2,female3
f3_long_straight_i.wav,2,female3
f3_long_straight_e.wav,2,female3
f3_long_straight_o.wav,2,female3
f3_long_inhaled_i.wav,2,female3
f3_long_inhaled_e.wav,2,female3
f3_long_inhaled_u.wav,2,female3
f3_long_inhaled_a.wav,2,female3
f3_long_inhaled_o.wav,2,female3
f6_arpeggios_lip_trill_a.wav,5,female6
f6_arpeggios_lip_trill_o.wav,5,female6
f6_arpeggios_lip_trill_i.wav,5,female6
f6_arpeggios_lip_trill_u.wav,5,female6
f6_arpeggios_lip_trill_e.wav,5,female6
f6_arpeggios_vocal_fry_e.wav,5,female6
f6_arpeggios_vocal_fry_i.wav,5,female6
f6_arpeggios_vocal_fry_u.wav,5,female6
f6_arpeggios_vocal_fry_o.wav,5,female6
f6_arpeggios_vocal_fry_a.wav,5,female6
f6_arpeggios_f_fast_piano_u.wav,5,female6
f6_arpeggios_f_fast_piano_i.wav,5,female6
f6_arpeggios_c_fast_piano_u.wav,5,female6
f6_arpeggios_f_fast_piano_e.wav,5,female6
f6_arpeggios_f_fast_piano_o.wav,5,female6
f6_arpeggios_c_fast_piano_o.wav,5,female6
f6_arpeggios_c_fast_piano_e.wav,5,female6
f6_arpeggios_c_fast_piano_i.wav,5,female6
f6_arpeggios_c_fast_piano_a.wav,5,female6
f6_arpeggios_f_fast_piano_a.wav,5,female6
f6_arpeggios_straight_a.wav,5,female6
f6_arpeggios_straight_i.wav,5,female6
f6_arpeggios_straight_u.wav,5,female6
f6_arpeggios_straight_o.wav,5,female6
f6_arpeggios_straight_e.wav,5,female6
f6_arpeggios_f_slow_piano_a.wav,5,female6
f6_arpeggios_c_slow_piano_e.wav,5,female6
f6_arpeggios_f_slow_piano_e.wav,5,female6
f6_arpeggios_c_slow_piano_u.wav,5,female6
f6_arpeggios_f_slow_piano_i.wav,5,female6
f6_arpeggios_c_slow_piano_o.wav,5,female6
f6_arpeggios_f_slow_piano_o.wav,5,female6
f6_arpeggios_c_slow_piano_i.wav,5,female6
f6_arpeggios_c_slow_piano_a.wav,5,female6
f6_arpeggios_f_slow_piano_u.wav,5,female6
f6_arpeggios_c_slow_forte_e.wav,5,female6
f6_arpeggios_c_slow_forte_o.wav,5,female6
f6_arpeggios_f_slow_forte_i.wav,5,female6
f6_arpeggios_c_slow_forte_i.wav,5,female6
f6_arpeggios_c_slow_forte_a.wav,5,female6
f6_arpeggios_f_slow_forte_a.wav,5,female6
f6_arpeggios_f_slow_forte_e.wav,5,female6
f6_arpeggios_c_slow_forte_u.wav,5,female6
f6_arpeggios_f_slow_forte_o.wav,5,female6
f6_arpeggios_f_slow_forte_u.wav,5,female6
f6_arpeggios_breathy_o.wav,5,female6
f6_arpeggios_breathy_u.wav,5,female6
f6_arpeggios_breathy_e.wav,5,female6
f6_arpeggios_breathy_i.wav,5,female6
f6_arpeggios_breathy_a.wav,5,female6
f6_arpeggios_vibrato_e.wav,5,female6
f6_arpeggios_vibrato_i.wav,5,female6
f6_arpeggios_vibrato_o.wav,5,female6
f6_arpeggios_vibrato_u.wav,5,female6
f6_arpeggios_vibrato_a.wav,5,female6
f6_arpeggios_belt_2_u.wav,5,female6
f6_arpeggios_belt_2_e.wav,5,female6
f6_arpeggios_belt_1_u.wav,5,female6
f6_arpeggios_belt_1_i.wav,5,female6
f6_arpeggios_belt_1_a.wav,5,female6
f6_arpeggios_belt_1_o.wav,5,female6
